妈 ma1 13
系 xi4 13
帮 bang1 13
技 ji4 13
供 gong1 13
似 si4 13
午 wu3 13
贴 tie1 13
划 hua4 13
项 xiang4 13
村 cun1 13
控 kong4 13
健 jian4 13
迎 ying2 13
娘 niang2 13
普 pu3 13
弃 qi4 13
售 shou4 13
误 wu4 13
圈 quan1 13
弟 di4 13
鸟 niao3 13
范 fan4 13
丰 feng1 13
映 ying4 13
危 wei1 13
乘 cheng2 13
迫 po4 13
醒 xing3 13
凡 fan2 13
冬 dong1 13
避 bi4 13
邻 lin2 13
拖 tuo1 13
针 zhen1 13
恋 lian4 13
固 gu4 13
扣 kou4 13
眉 mei2 13
妇 fu4 13
醉 zui4 13
锅 guo1 13
粗 cu1 13
胸 xiong1 13
庆 qing4 13
裤 ku4 13
扫 sao3 13
染 ran3 13
磨 mo2 13
戒 jie4 13
裁 cai2 13
苍 cang1 13
摊 tan1 13
乳 ru3 13
喷 pen1 13
胎 tai1 13
捕 bu3 13
辩 bian4 13
葬 zang4 13
矿 kuang4 13
绿 lu:4 13
都 du1 12
被 bei4 12
跟 gen1 12
京 jing1 12
研 yan2 12
斯 si1 12
续 xu4 12
倒 dao4 12
易 yi4 12
右 you4 12
释 shi4 12
慢 man4 12
申 shen1 12
姑 gu1 12
喊 han3 12
空 kong4 12
亚 ya4 12
困 kun4 12
妹 mei4 12
寻 xun2 12
奋 fen4 12
载 zai4 12
伙 huo3 12
库 ku4 12
忍 ren3 12
泡 pao4 12
闹 nao4 12
墙 qiang2 12
散 san3 12
融 rong2 12
闭 bi4 12
输 shu1 12
珠 zhu1 12
烂 lan4 12
拨 bo1 12
愤 fen4 12
拼 pin1 12
籍 ji2 12
肥 fei2 12
仰 yang3 12
陷 xian4 12
牵 qian1 12
幼 you4 12
饰 shi4 12
粮 liang2 12
径 jing4 12
婆 po2 12
盆 pen2 12
貌 mao4 12
漏 lou4 12
胆 dan3 12
荣 rong2 12
抵 di3 12
割 ge1 12
垂 chui2 12
液 ye4 12
尘 chen2 12
奉 feng4 12
鸣 ming2 12
牢 lao2 12
抚 fu3 12
腔 qiang1 12
诊 zhen3 12
账 zhang4 12
牧 mu4 12
债 zhai4 12
炎 yan2 12
畅 chang4 12
巡 xun2 12
这 zhe4 11
么 me5 11
已 yi3 11
更 geng1 11
找 zhao3 11
司 si1 11
拿 na2 11
每 mei3 11
块 kuai4 11
少 shao3 11
刚 gang1 11
介 jie4 11
按 an4 11
左 zuo3 11
纪 ji4 11
概 gai4 11
千 qian1 11
抱 bao4 11
策 ce4 11
担 dan1 11
宿 su4 11
蓝 lan2 11
卷 juan3 11
卷 juan4 11
秀 xiu4 11
假 jia4 11
币 bi4 11
岛 dao3 11
返 fan3 11
模 mo2 11
叶 ye4 11
稳 wen3 11
汤 tang1 11
秘 mi4 11
幅 fu2 11
帝 di4 11
屋 wu1 11
甜 tian2 11
劝 quan4 11
频 pin2 11
摇 yao2 11
魂 hun2 11
湖 hu2 11
漫 man4 11
孤 gu1 11
齐 qi2 11
叹 tan4 11
厅 ting1 11
斗 dou3 11
促 cu4 11
锁 suo3 11
麦 mai4 11
贝 bei4 11
沿 yan2 11
爆 bao4 11
宾 bin1 11
启 qi3 11
虫 chong2 11
饮 yin3 11
浓 nong2 11
递 di4 11
吊 diao4 11
豪 hao2 11
扑 pu1 11
卧 wo4 11
奏 zou4 11
珍 zhen1 11
诱 you4 11
窝 wo1 11
娇 jiao1 11
罚 fa2 11
墨 mo4 11
昏 hun1 11
腾 teng2 11
炮 pao4 11
赖 lai4 11
亏 kui1 11
瓜 gua1 11
夺 duo2 11
奸 jian1 11
援 yuan2 11
斑 ban1 11
渡 du4 11
劣 lie4 11
迁 qian1 11
谱 pu3 11
耗 hao4 11
撤 che4 11
潜 qian2 11
忠 zhong1 11
宴 yan4 11
疏 shu1 11
那 na4 10
始 shi3 10
少 shao4 10
副 fu4 10
卡 ka3 10
港 gang3 10
兴 xing4 10
哭 ku1 10
气 qi5 10
若 ruo4 10
狗 gou3 10
忘 wang4 10
旁 pang2 10
顿 dun4 10
忽 hu1 10
哥 ge1 10
仿 fang3 10
训 xun4 10
宜 yi2 10
惜 xi1 10
偶 ou3 10
疗 liao2 10
赏 shang3 10
桌 zhuo1 10
寄 ji4 10
瓶 ping2 10
逐 zhu2 10
净 jing4 10
挥 hui1 10
凭 ping2 10
搭 da1 10
恐 kong3 10
瘦 shou4 10
纷 fen1 10
欧 ou1 10
宗 zong1 10
糖 tang2 10
逼 bi1 10
椅 yi3 10
慰 wei4 10
涉 she4 10
撞 zhuang4 10
竹 zhu2 10
兼 jian1 10
仙 xian1 10
厂 chang3 10
弹 tan2 10
琴 qin2 10
润 run4 10
腐 fu3 10
诸 zhu1 10
疾 ji2 10
灰 hui1 10
湿 shi1 10
欠 qian4 10
档 dang4 10
泉 quan2 10
钢 gang1 10
冻 dong4 10
兰 lan2 10
拔 ba2 10
迟 chi2 10
袭 xi2 10
震 zhen4 10
池 chi2 10
盟 meng2 10
饱 bao3 10
截 jie2 10
侵 qin1 10
勤 qin2 10
棉 mian2 10
霸 ba4 10
胶 jiao1 10
炉 lu2 10
肠 chang2 10
贯 guan4 10
寿 shou4 10
轨 gui3 10
贪 tan1 10
墓 mu4 10
筹 chou2 10
窃 qie4 10
斥 chi4 10
凄 qi1 10
着 zhao2 9
们 men5 9
几 ji3 9
些 xie1 9
且 qie3 9
切 qie1 9
继 ji4 9
边 bian5 9
织 zhi1 9
份 fen4 9
怕 pa4 9
转 zhuan4 9
永 yong3 9
挺 ting3 9
庭 ting2 9
懂 dong3 9
授 shou4 9
某 mou3 9
陆 lu4 9
抓 zhua1 9
享 xiang3 9
陪 pei2 9
替 ti4 9
猜 cai1 9
县 xian4 9
吉 ji2 9
域 yu4 9
恨 hen4 9
租 zu1 9
详 xiang2 9
夏 xia4 9
丁 ding1 9
袋 dai4 9
曲 qu1 9
苏 su1 9
夹 jia1 9
搜 sou1 9
寂 ji4 9
吐 tu3 9
薄 bo2 9
铺 pu1 9
汗 han4 9
丹 dan1 9
览 lan3 9
伸 shen1 9
驻 zhu4 9
泰 tai4 9
井 jing3 9
肩 jian1 9
梅 mei2 9
浅 qian3 9
聘 pin4 9
仪 yi2 9
滚 gun3 9
刷 shua1 9
扯 che3 9
扶 fu2 9
梯 ti1 9
嫁 jia4 9
丑 chou3 9
涨 zhang3 9
拆 chai1 9
摘 zhai1 9
饼 bing3 9
帐 zhang4 9
兄 xiong1 9
押 ya1 9
孔 kong3 9
赌 du3 9
雾 wu4 9
坑 keng1 9
甘 gan1 9
赤 chi4 9
淫 yin2 9
扰 rao3 9
苗 miao2 9
柱 zhu4 9
掩 yan3 9
朗 lang3 9
框 kuang4 9
浴 yu4 9
祸 huo4 9
旋 xuan2 9
肿 zhong3 9
辱 ru3 9
脉 mai4 9
郊 jiao1 9
轰 hong1 9
逆 ni4 9
盗 dao4 9
叛 pan4 9
锋 feng1 9
媚 mei4 9
疫 yi4 9
储 chu3 9
腹 fu4 9
绵 mian2 9
我 wo3 8
没 mo4 8
间 jian4 8
应 ying1 8
岁 sui4 8
需 xu1 8
究 jiu1 8
企 qi3 8
须 xu1 8
供 gong4 8
束 shu4 8
遍 bian4 8
册 ce4 8
拥 yong1 8
舍 she3 8
摸 mo1 8
均 jun1 8
届 jie4 8
握 wo4 8
颜 yan2 8
估 gu1 8
吹 chui1 8
烦 fan2 8
伟 wei3 8
傻 sha3 8
陈 chen2 8
舒 shu1 8
挤 ji3 8
虎 hu3 8
毫 hao2 8
丢 diu1 8
伯 bo2 8
遭 zao1 8
尚 shang4 8
碰 peng4 8
献 xian4 8
描 miao2 8
辛 xin1 8
炒 chao3 8
沟 gou1 8
蒙 meng2 8
悔 hui3 8
勇 yong3 8
镜 jing4 8
督 du1 8
患 huan4 8
肃 su4 8
泛 fan4 8
炼 lian4 8
伦 lun2 8
绕 rao4 8
艳 yan4 8
罢 ba4 8
撒 sa1 8
酷 ku4 8
耐 nai4 8
傲 ao4 8
惠 hui4 8
填 tian2 8
袖 xiu4 8
尺 chi3 8
恼 nao3 8
抄 chao1 8
帅 shuai4 8
愁 chou2 8
植 zhi2 8
斜 xie2 8
尿 niao4 8
枝 zhi1 8
拳 quan2 8
爽 shuang3 8
惑 huo4 8
屈 qu1 8
赔 pei2 8
跌 die1 8
驾 jia4 8
洲 zhou1 8
臣 chen2 8
拐 guai3 8
孕 yun4 8
姿 zi1 8
妖 yao1 8
忧 you1 8
涌 yong3 8
怨 yuan4 8
眠 mian2 8
律 lu:4 8
揭 jie1 8
胃 wei4 8
坡 po1 8
劫 jie2 8
舌 she2 8
棋 qi2 8
燃 ran2 8
踏 ta4 8
桃 tao2 8
雕 diao1 8
巾 jin1 8
坦 tan3 8
磁 ci2 8
