shi4 16
yu4 14
ji4 13
yi4 13
ji1 11
ji2 10
ju4 10
li4 10
fu4 9
jian4 9
jing4 9
wei4 9
xi1 9
zhi4 9
bi4 8
cheng2 8
fu2 8
jian1 8
xian4 8
xie2 8
dai4 7
dan4 7
di4 7
he2 7
mo4 7
ping2 7
shi2 7
yan2 7
yuan2 7
bei4 6
gong1 6
jiao4 6
jie1 6
qi2 6
she4 6
shi1 6
shu1 6
shu4 6
su4 6
xin1 6
yi2 6
you2 6
yue4 6
zhu4 6
ai1 5
bu4 5
ce4 5
feng1 5
gu3 5
jia1 5
jia4 5
jian3 5
jiao1 5
jie4 5
li3 5
ling2 5
lu4 5
mei2 5
mo2 5
shou4 5
si1 5
wei2 5
wu4 5
xiang1 5
xiang4 5
yang2 5
ye4 5
yi1 5
yu2 5
yu3 5
ze2 5
zhi1 5
zhi2 5
zhi3 5
zhou1 5
ban4 4
bao4 4
bo1 4
cai2 4
chang2 4
chen2 4
dong4 4
fan4 4
fen1 4
fen4 4
gan1 4
ge1 4
ge2 4
guan1 4
han4 4
hu4 4
hua4 4
hui1 4
hui4 4
huo4 4
ji3 4
jie2 4
jin1 4
jin4 4
jing1 4
jue2 4
ke4 4
lan2 4
li2 4
lian2 4
lian4 4
liang4 4
lin2 4
liu2 4
mao4 4
mu4 4
qi1 4
qi4 4
qian1 4
qing1 4
quan2 4
shen1 4
sheng1 4
sheng4 4
shi3 4
tu2 4
wu3 4
xi2 4
xing4 4
xu4 4
ya1 4
yao1 4
yi3 4
yin1 4
yong3 4
zhen4 4
zheng4 4
zhu1 4
zi1 4
zuo4 4
an4 3
ao4 3
ba1 3
ban1 3
bang3 3
bang4 3
bao3 3
bei1 3
bi3 3
bian4 3
bo2 3
cai3 3
cha2 3
chi2 3
chong2 3
chu3 3
cui4 3
dan1 3
dao3 3
dao4 3
di1 3
di2 3
dian4 3
diao4 3
die2 3
dou4 3
du2 3
duan4 3
fang2 3
fei1 3
fu3 3
gan3 3
gou4 3
gu1 3
gu4 3
guan4 3
gui4 3
hou4 3
hu1 3
hu2 3
huan4 3
huang2 3
jiang1 3
jin3 3
jing3 3
jiu3 3
jiu4 3
jun1 3
ke1 3
ku4 3
lang2 3
lei4 3
liang2 3
luo4 3
ma2 3
ma3 3
mai4 3
man4 3
mu3 3
na4 3
nan2 3
pei2 3
pian1 3
qi3 3
qian4 3
qu1 3
qu3 3
rong2 3
sha1 3
shan1 3
shou3 3
shu3 3
si4 3
sui4 3
suo3 3
ta1 3
tai4 3
tang2 3
tian2 3
ting2 3
tuo1 3
wang4 3
wei1 3
wei3 3
wo4 3
wu1 3
wu2 3
xi4 3
xia4 3
xian1 3
xiang3 3
xiao4 3
xing2 3
xiong1 3
xu1 3
xun4 3
yan4 3
yao4 3
yin3 3
ying1 3
ying2 3
ying4 3
you1 3
you4 3
yuan4 3
zhan4 3
zhang3 3
zhang4 3
zhen1 3
zheng1 3
zhong1 3
zi3 3
zu3 3
zui4 3
ai4 2
ba4 2
bai3 2
bai4 2
ban3 2
bang1 2
bao1 2
ben1 2
bian1 2
bing1 2
bing3 2
bing4 2
can1 2
ceng2 2
cha1 2
chai1 2
chang3 2
chao1 2
chao2 2
chao3 2
chen4 2
cheng1 2
chi3 2
chong1 2
chu1 2
chu2 2
chu4 2
chuan1 2
chuan2 2
chuang2 2
chun2 2
ci2 2
ci4 2
cong1 2
cuo4 2
da1 2
da2 2
dang3 2
dang4 2
de2 2
deng1 2
di3 2
dian3 2
die1 2
ding1 2
ding4 2
dong1 2
du1 2
du3 2
du4 2
dui4 2
dun1 2
dun4 2
duo3 2
e2 2
e4 2
en1 2
er2 2
er3 2
fa2 2
fan1 2
fan2 2
fan3 2
fang1 2
fang3 2
fu1 2
gai4 2
gang1 2
gang3 2
gao1 2
gao3 2
ge4 2
gen1 2
gong4 2
gou1 2
guan3 2
gui1 2
guo3 2
hai2 2
han2 2
hang2 2
hao2 2
hao4 2
he1 2
hei1 2
hen3 2
heng2 2
hong2 2
hou2 2
hua1 2
hua2 2
huan2 2
hui3 2
hun1 2
hun2 2
huo3 2
jia3 2
jiang3 2
jiao3 2
jie3 2
juan1 2
kai3 2
kan1 2
kao3 2
ke3 2
kong3 2
kong4 2
ku1 2
kuai4 2
kuo4 2
la1 2
lai2 2
lan3 2
liao2 2
lie4 2
ling4 2
liu4 2
lun2 2
mang2 2
mao2 2
mei3 2
mei4 2
mi4 2
mian3 2
miao4 2
ming2 2
nai3 2
nai4 2
nao3 2
ni2 2
ni3 2
nong2 2
pa4 2
pai2 2
pan4 2
pao4 2
pei4 2
pi2 2
pian4 2
piao4 2
pin2 2
po1 2
po4 2
qian2 2
qiang2 2
qiang3 2
qiao1 2
qiao2 2
qing2 2
qiu2 2
qu4 2
que4 2
qun2 2
ran2 2
ren2 2
ren4 2
rou2 2
ruo4 2
shan4 2
shang1 2
shang4 2
shao1 2
shao4 2
she2 2
shen2 2
shuang1 2
shui4 2
shun4 2
sou1 2
su1 2
tai2 2
tan2 2
tan4 2
teng2 2
ti1 2
ti2 2
tian1 2
tiao2 2
tie1 2
tie3 2
ting1 2
tong2 2
