yi4 ⺈亿义艺忆议屹亦异抑邑役译易绎疫益谊逸意溢毅翼乂弋刈呓佚峄佾怿诣驿轶弈奕羿挹浥悒埸翊翌肄裔缢蜴镒熠薏殪螠劓翳臆癔懿杙枍𬬩㑊勚裛廙瘗潩嫕鹝鹢燚𫄷𬟁镱
xi1 夕西吸希昔析牺息悉惜晰稀犀锡溪熙熄嘻膝蟋兮汐郗恓唏奚浠硒晞烯淅翕粞皙豨蜥僖嬉熹樨螅羲窸醯曦肸穸俙饻菥睎傒舾嶲暿熻谿釐巇酅爔鼷觿
bi4 币必毕闭庇毙痹碧蔽弊壁避臂璧畀荜毖哔陛铋敝婢筚愎弼蓖跸滗裨箅薜篦嬖髀濞襞坒佖邲诐苾咇珌狴萆庳皕赑馝觱
li4 力历厉立吏丽励利沥例隶荔俐莉栗砾粒雳痢苈呖枥疠戾栎郦俪疬莅砺猁蛎唳笠粝跞詈傈溧篥朸坜𫵷𬍛轹珕浰凓
ji4 计记纪技忌际妓季剂迹济既继祭寄寂绩鲫冀伎荠洎觊偈悸蓟霁鲚暨稷髻罽骥芰垍𪟝徛惎跽漈穄𬶨𬶭瀱
yu4 玉芋郁育狱浴预域欲遇喻御寓裕愈誉豫驭聿饫妪昱彧峪钰堉阈谕鹆煜滪蜮毓熨燠鹬鬻悆淯棫矞蓣潏遹燏
zhi4 至志帜制质治挚致秩掷窒智滞置稚郅帙炙栉峙陟贽桎轾鸷痔蛭痣骘彘雉踬觯忮庤晊梽畤铚𬃊跱锧滍疐
fu2 弗伏扶芙拂服俘浮符袱幅辐福蝠凫孚苻茀怫宓绂茯罘氟郛祓莩蚨菔桴匐涪蜉幞黻芣绋韨洑垺琈榑
ji1 讥击叽饥圾机肌鸡唧积基缉畸箕稽激玑芨乩矶剞笄屐姬赍犄嵇跻齑畿墼羁枅𬯀𫓯𫓹𫌀觭
qi2 齐其奇歧祈脐崎骑棋旗鳍亓祁圻芪岐祇俟耆颀萁畦淇骐琪琦蛴祺锜綦蜞蕲麒𨙸𬨂埼䓫跂愭鲯
shi4 士氏示世市式势事侍饰试视拭柿是适恃室逝释嗜誓仕贳轼铈舐弑谥筮奭噬螫䏡栻𬤊媞襫
yu2 于余鱼娱渔隅逾渝愉榆愚舆玙欤妤盂臾禺竽俞狳谀萸雩揄嵎嵛腴瑜虞觎蝓邘舁畬艅窬褕髃
jue2 龴决诀觉绝倔掘崛爵孓抉玦珏桷厥谲蕨獗橛镢蹶矍爝攫𫘝砄觖傕劂㵐𫔎玃
ji2 及吉级极即急疾棘集辑嫉藉籍岌汲佶亟笈殛戢蒺楫嵴蕺瘠伋姞堲㴔耤鹡蹐
ling2 伶灵玲铃凌陵聆菱羚零龄苓囹泠瓴棂蛉翎绫祾鲮酃坽姈柃昤鸰舲㥄澪
lu4 陆录赂鹿绿禄碌路露辂渌逯箓漉辘戮潞璐鹭麓甪菉𫘧琭稑僇勠蕗簏
yan3 衍掩眼演奄兖俨郾偃琰罨魇鼹沇䶮弇厣棪渰扊𬸘𬙂蝘戭𪩘黡甗
bo2 伯驳泊勃舶脖博渤搏膊薄帛钹铂亳鹁僰箔礴浡袯桲艴鲌踣镈馞欂
he2 禾合何和河荷核盒纥劾曷饸阂盍盉菏涸颌阖翮鞨郃𬌗龁鹖龢
hui4 卉汇会讳诲绘贿晦秽惠慧荟哕浍恚烩彗喙蕙蟪硊翙𬤝橞𬭬
wei3 伟伪苇尾纬委萎玮炜洧诿娓隗猥韪痿鲔𫇭𬀩𬱟廆艉薳亹
xie4 泄泻卸屑械谢懈蟹绁亵渫榭薤獬邂廨澥燮瀣躞偰𬹼榍薢𤫉
e4 扼恶饿鄂遏愕噩鳄厄呃轭垩谔萼腭鹗锷颚苊姶堨崿𫫇𥔲
jian4 见件建荐贱剑健舰涧渐践溅鉴键槛箭饯牮谏毽腱僭踺𬣡楗
ju4 巨句拒具炬俱剧据距惧锯聚讵苣倨犋飓踞屦遽岠钜秬窭澽醵
yi2 仪夷怡宜贻姨胰移遗疑匜圯沂诒迤饴咦眙痍颐嶷彝宧扅椸簃
jian1 尖奸歼坚间肩艰监兼煎菅笺犍湔缄搛蒹缣鲣鞬鞯戋鹣篯鳒
jie2 节劫杰洁结桔捷睫截竭孑讦劼诘拮桀婕颉碣羯岊㛃絜蜐鲒
yuan2 元园员袁原圆援缘猿源沅垣爰鼋湲媛塬辕橼螈妧嫄𫘪羱
bei4 贝狈备背倍悖被辈惫孛邶钡焙蓓碚褙鞴鐾𬇙琲棓鞁糒
gu3 古谷股骨贾鼓汩诂牯罟钴蛊鹄毂榖鹘臌瞽𦙶羖馉嘏瀔
huang2 皇黄凰惶煌蝗簧隍遑徨湟潢璜篁蟥鳇喤媓瑝锽艎𨱑癀
tong2 同彤桐铜童瞳佟茼砼酮僮潼仝峂𫍣哃烔鲖橦曈穜𦒍
cheng2 成呈诚承城乘程惩澄橙丞枨埕晟裎塍宬珹珵铖酲澂憕
fu4 父付负妇附咐赴复副赋傅富腹缚覆讣阜驸鲋赙蝮馥㳇
ju1 拘居驹鞠苴狙疽掬琚趄椐锔雎裾鞫岨泃砠崌娵腒𬶋
li2 厘狸离梨犁漓璃黎篱骊鹂喱蓠蜊缡嫠鲡罹藜黧蠡醨㰀
lin2 邻林临淋琳磷鳞啉粼嶙遴璘霖辚麟箖潾𬴊瞵𬭸翷
qian1 千迁牵铅谦签仟阡扦芊佥钎悭愆鹐骞搴褰圲杄岍汧磏
su4 诉肃素速宿粟塑溯夙涑谡嗉愫僳觫簌𫗧骕傃鹔蔌蹜
wei2 为违围唯帷惟维韦圩帏闱沩桅涠嵬潍𣲗峗洈琟𬶏
yin1 因阴茵荫音姻殷洇氤铟堙喑愔骃𬘡𬤇𬮱歅溵禋
zi1 咨姿资滋孜淄缁辎嗞嵫孳趑锱龇髭鲻孖赀鄑粢觜镃鼒
jian3 拣茧柬俭捡检减剪简碱枧笕睑锏裥戬蹇謇趼暕谫翦
jin4 尽进近劲晋浸禁妗荩浕烬靳缙觐噤赆琎祲溍瑨墐殣
yan4 厌砚咽艳唁宴验谚堰雁焰彦晏焱滟酽餍谳赝觃掞嬿
di4 地弟帝递第蒂缔娣谛棣睇碲玓杕菂媂𤧛禘䗖踶
huan2 还环郇洹桓萑圜寰缳鹮鬟荁峘𬘫貆锾澴𤩽镮
jiao1 交郊浇娇骄胶椒焦跤蕉礁艽茭姣蛟鲛鹪峧䴔僬燋
si1 厶纟司丝私思斯撕嘶咝鸶蛳缌厮锶澌㟃虒楒飔凘
wu4 勿戊务物误悟雾兀坞杌晤焐靰痦婺骛寤鹜鋈屼芴
xiao1 消宵萧硝销箫潇霄嚣枭枵哓骁逍鸮绡魈虓猇翛蟏
xun2 旬寻巡询循荀峋洵浔恂珣鲟𬘓𬩽𬍤栒𬊈
zhi1 之支汁芝吱枝知肢织脂蜘卮栀胝祗𦭜泜稙禔榰
