bei1 7
nai4 7
zhan3 7
guo2 7
chang1 7
an4 7
suo3 7
pin2 7
bao3 7
chen4 7
nao2 7
ku1 7
beng4 7
lan3 7
kan4 7
dan3 7
wan1 7
rou2 7
cuo4 7
yang4 7
yun1 7
tang3 7
kang1 7
qing2 7
mou2 7
rui4 7
zun1 7
gao3 7
ru4 6
er2 6
dao1 6
gan4 6
xiao3 6
ge3 6
shao2 6
men2 6
ma3 6
zhong4 6
pian1 6
fa2 6
cang1 6
kang4 6
dou4 6
dui4 6
gua1 6
ce4 6
xue2 6
chu1 6
bang1 6
yu1 6
lao3 6
po4 6
bai3 6
ga1 6
zao3 6
qu3 6
shang1 6
jia4 6
hang2 6
lei4 6
duo3 6
ci4 6
jiang3 6
dao3 6
fang2 6
niu3 6
nan2 6
gao4 6
mei3 6
che4 6
lin4 6
zhe4 6
sui1 6
ju2 6
zu3 6
long3 6
ba2 6
gou3 6
ban3 6
hong1 6
guo3 6
ai1 6
hun1 6
xiang3 6
gai1 6
mei4 6
chun1 6
qin1 6
pian2 6
weng1 6
nuo4 6
chan1 6
she1 6
guan3 6
han1 6
lai4 6
shu2 6
wen1 6
qiang2 6
ai3 6
gun3 6
tian3 6
rang2 6
zou1 6
liao3 5
nai3 5
kui1 5
xia4 5
wan4 5
ge4 5
za1 5
pu1 5
cong2 5
feng4 5
huo3 5
dou3 5
ke3 5
tu1 5
kou4 5
mao3 5
ning4 5
sheng4 5
kao3 5
tuo1 5
gong3 5
kuo4 5
ci3 5
dang1 5
chong2 5
fan1 5
hui2 5
she2 5
fang3 5
zi4 5
zhuang4 5
hai4 5
deng1 5
song4 5
kou1 5
kan3 5
su1 5
gang4 5
liang3 5
zu2 5
du3 5
ku4 5
huai2 5
a1 5
zhui4 5
lü2 5
gua4 5
tuo4 5
zhe3 5
ci1 5
ben1 5
xie1 5
chang4 5
bian3 5
tan1 5
qian3 5
xiang2 5
lou4 5
dang3 5
nuo2 5
liu3 5
zha3 5
yao3 5
zhui1 5
tong3 5
du1 5
peng1 5
zhai4 5
song3 5
lang3 5
pei2 5
pai2 5
lüe4 5
dian1 5
piao4 5
cui1 5
quan1 5
lian3 5
chuo4 5
chao2 5
cuo1 5
sao1 5
ye1 5
zan4 5
zui4 5
kuang1 5
ying3 5
luo3 5
piao1 5
chan4 5
bin4 5
sou3 5
zan3 5
kui3 5
ren2 4
cai2 4
shang3 4
cha3 4
zhuan1 4
shou3 4
zhang3 4
shen2 4
chou3 4
yun3 4
qiao3 4
qu4 4
ka3 4
tan4 4
ran3 4
zai3 4
feng2 4
nu2 4
sao4 4
piao2 4
duo2 4
tu4 4
tong4 4
nian2 4
chuan2 4
ping1 4
pang1 4
yang3 4
ye2 4
san3 4
zhuang1 4
bing1 4
wang4 4
sun1 4
qiang3 4
keng1 4
ni3 4
xin4 4
qiang4 4
wen3 4
kuang2 4
ying4 4
men4 4
zai1 4
han3 4
nu3 4
biao3 4
la1 4
miao2 4
ben4 4
qing3 4
ruan3 4
ken3 4
hu3 4
he1 4
dian3 4
cai3 4
zhong3 4
kong1 4
tiao3 4
zuo2 4
pa1 4
ma4 4
xuan3 4
hen3 4
pei1 4
rao2 4
sa3 4
pai4 4
hun2 4
huang3 4
nao3 4
shui4 4
tui4 4
kun3 4
sun3 4
dou1 4
cheng3 4
zang1 4
te4 4
an3 4
zang4 4
zhun1 4
nian3 4
sa4 4
beng1 4
kao4 4
po2 4
sui2 4
zeng4 4
ta3 4
leng2 4
hei1 4
pu4 4
ran2 4
sang3 4
tui2 4
sai1 4
pie3 4
lin3 4
bo4 4
cuan1 4
ga2 4
jiong1 4
cuo2 4
er4 3
san1 3
tu3 3
shang4 3
chuan1 3
ye3 3
kai1 3
tian1 3
quan3 3
dai3 3
wa4 3
yue1 3
zhao3 3
kong3 3
ben3 3
zuo3 3
mie4 3
shuai4 3
ling4 3
ling3 3
yong4 3
niao3 3
shan3 3
tou2 3
tai1 3
gong4 3
xiu3 3
zai4 3
ma2 3
chuang1 3
wen4 3
bing4 3
ru3 3
zhai2 3
ma1 3
tun1 3
zhe1 3
pao1 3
ke2 3
ba3 3
hua1 3
cun1 3
hai2 3
dai1 3
bie2 3
tuo3 3
chuang2 3
can4 3
wang1 3
qin4 3
ceng2 3
e1 3
miao4 3
ren3 3
zong4 3
chou1 3
ding3 3
chai1 3
la2 3
ka1 3
tie1 3
bai4 3
huo2 3
cai4 3
nian4 3
fei2 3
nao4 3
pao4 3
kong4 3
jie3 3
can1 3
kua4 3
shuan1 3
tiao1 3
huang1 3
can2 3
zhou2 3
xing3 3
xue1 3
xia1 3
hai1 3
shun4 3
qia4 3
bang3 3
ai2 3
mang3 3
chai2 3
mian2 3
huang4 3
que1 3
zhun3 3
hai3 3
hui3 3
qia1 3
de2 3
cou4 3
hun4 3
xiao2 3
can3 3
chuai4 3
lou3 3
pan1 3
cuan4 3
qun2 3
tiao4 3
pie1 3
piao3 3
sa1 3
bie1 3
chuo1 3
rang3 3
po3 3
gen4 3
pou2 3
biao4 3
nan3 3
pian3 3
tuan1 3
hao1 3
zun3 3
nang3 3
bo 2
guang3 2
wang2 2
nü3 2
che1 2
wa3 2
ri4 2
pian4 2
fan3 2
che3 2
quan4 2
dao2 2
ao1 2
bai2 2
xie3 2
rang4 2
fa4 2
sao3 2
de 2
kua1 2
tuan2 2
diu1 2
xue4 2
chuang4 2
za2 2
chong4 2
feng3 2
na1 2
hao3 2
huan1 2
mai3 2
long4 2
zhua1 2
geng4 2
fou3 2
chao3 2
chuan4 2
chui1 2
shun3 2
gang3 2
zuo1 2
zhou3 2
run4 2
niao4 2
qie2 2
sang1 2
ang2 2
tie3 2
tie4 2
pa4 2
guai1 2
pai3 2
nüe4 2
juan3 2
fa3 2
guai4 2
shua1 2
meng4 2
zou4 2
kua3 2
pin1 2
zheng3 2
hang4 2
mian4 2
sheng3 2
dun3 2
hong3 2
hong4 2
ya3 2
ha1 2
mi1 2
na3 2
yo1 2
pen2 2
zong3 2
lan4 2
ao3 2
nu4 2
mai2 2
gen1 2
en1 2
heng1 2
zei2 2
zuan1 2
zuan4 2
cheng4 2
zu1 2
na2 2
die1 2
guang4 2
shuai1 2
zhai1 2
tang4 2
kuan1 2
tong1 2
nan4 2
tui1 2
xue3 2
luo1 2
jiao2 2
cai1 2
shuan4 2
beng3 2
chuai1 2
lou1 2
dong3 2
bi1 2
xiong2 2
bo3 2
chuan3 2
deng3 2
leng4 2
huan3 2
pin4 2
suan4 2
peng4 2
bao2 2
man3 2
liu1 2
sai4 2
qin3 2
miu4 2
mu2 2
zao1 2
suan1 2
sou4 2
bi2 2
duan1 2
gua3 2
nen4 2
liao1 2
heng4 2
cao1 2
zui3 2
ca1 2
bei 2
nang1 2
nang2 2
mie1 2
ze4 2
ga3 2
m2 2
cen2 2
ou4 2
kai4 2
nian1 2
kuai3 2
cu2 2
weng4 2
chai4 2
bu1 2
nü4 2
qun1 2
yong2 2
da 2
man1 2
cui3 2
jue1 2
lu1 2
zan1 2
zuan3 2
lun3 2
xiong4 2
tian4 2
le 1
cun4 1
da4 1
kou3 1
me 1
qie1 1
shao3 1
nei4 1
shui3 1
niu2 1
reng2 1
zhua3 1
rong3 1
da3 1
reng1 1
hang1 1
qia3 1
bei3 1
qie3 1
shuai3 1
wai4 1
tao3 1
fa1 1
kang2 1
guo4 1
qu 1
cun2 1
si3 1
rou4 1
shai3 1
chuang3 1
lun4 1
shou1 1
nong4 1
yuan3 1
huai4 1
rao3 1
zou3 1
lun1 1
ga4 1
kun4 1
hou3 1
bie4 1
wo3 1
luan4 1
ti3 1
fo2 1
luan3 1
leng3 1
men1 1
gai3 1
mo3 1
guai3 1
pai1 1
lin1 1
ning3 1
niu4 1
ku3 1
sang4 1
zhuan3 1
za3 1
ne 1
she3 1
ming4 1
ang1 1
fang4 1
chong3 1
shua4 1
ni1 1
cen1 1
zhuai4 1
mou3 1
cao3 1
wai1 1
shua3 1
lie1 1
lie3 1
pin3 1
zan2 1
ha3 1
ha4 1
ne2 1
zen3 1
lia3 1
su2 1
pang4 1
hen4 1
shuo1 1
wa2 1
rao4 1
gei3 1
lao1 1
nie1 1
re4 1
e3 1
tao4 1
shai4 1
li1 1
o2 1
o4 1
a2 1
a3 1
a4 1
tou4 1
chou4 1
jue4 1
xu2 1
nei3 1
pou1 1
fen3 1
zhai3 1
shei2 1
shui2 1
niang2 1
neng2 1
peng3 1
dui1 1
lei1 1
shuang3 1
sha2 1
tou1 1
nin2 1
dei3 1
mao1 1
hen2 1
zhao2 1
cu1 1
sheng2 1
kuan3 1
chuai3 1
san4 1
re3 1
leng1 1
sen1 1
gun4 1
shi 1
zao2 1
pen1 1
pen4 1
la3 1
pao3 1
ha2 1
bai1 1
duan3 1
shai1 1
mo1 1
meng1 1
nuan3 1
sha3 1
tui3 1
niang4 1
shang 1
ma 1
seng1 1
tun4 1
rui3 1
shou2 1
bie3 1
que2 1
cang2 1
ceng4 1
rang1 1
chun3 1
sui3 1
kao1 1
kuang3 1
nan1 1
cun3 1
ne4 1
gen3 1
mang1 1
niu1 1
qia2 1
m4 1
kei1 1
beng2 1
yue3 1
gen2 1
mou1 1
chao4 1
ting4 1
nao1 1
ang4 1
zhuang3 1
pou3 1
miao1 1
lang1 1
ken4 1
ê1 1
ê2 1
ê3 1
ê4 1
wai3 1
en4 1
weng3 1
ming3 1
chen3 1
ng2 1
ng3 1
ng4 1
dia3 1
xu 1
lei 1
de1 1
dei1 1
teng1 1
zen4 1
rui2 1
o1 1
ceng1 1
nou4 1
pang3 1
lu 1
qiu3 1
la 1
tuan3 1
cuan2 1
jue3 1
hou1 1
nang4 1
xin3 1
den4 1
zang3 1
tuan4 1
chai3 1
cuo3 1
ruan2 1
bu2 1
