起 qi3 to rise; to raise; to get up; to set out; to start; to appear; to launch; to initiate (action); to draft; to establish; to get (from a depot or counter); verb suffix, to start; starting from (a time, place, price etc); classifier for occurrences or unpredictable events: case, instance; classifier for groups: batch, group
想起 xiang3qi3 to recall; to think of; to call to mind
引起 yin3qi3 to give rise to; to lead to; to cause; to arouse" 11
比 bi3 qian4/bi3/jing3/xuan4/zhou4 "比 bi3 belgium; belgian; to compare; ratio; to gesture
比较 bi3jiao4 to compare; to contrast; comparatively; relatively; quite; comparison
比如 bi3ru2 for example; for instance; such as
比赛 bi3sai4 competition (sports etc); match; to compete
相比 xiang1bi3 to compare" 12
钱 qian2 he4/you4/qian2/gou4/fei1 "钱 qian2 coin; money
有钱 you3qian2 well-off; wealthy
赚钱 zhuan4qian2 to earn money; moneymaking
金钱 jin1qian2 money; currency
价钱 jia4qian5 price" 13
爱 ai4 wan3/hui1/ai4/he4/chou2 "爱 ai4 to love; to be fond of; to like; affection; to be inclined (to do sth); to tend to (happen)
爱情 ai4qing2 romance; love (romantic)
可爱 ke3ai4 adorable; cute; lovely
爱上 ai4shang4 to fall in love with; to be in love with
爱人 ai4ren5 spouse (prc); lover (non-prc)" 14
非 fei1 mi2/lian2/huo4/fei1/zheng1 "非常 fei1chang2 very; really; unusual; extraordinary
非 fei1 to not be; not; wrong; incorrect; non-; un-; in-; de-; to reproach; to blame; (coll.) to insist on; simply must
非法 fei1fa3 illegal
并非 bing4fei1 really isn't
除非 chu2fei1 only if (..., or otherwise, ...); only when; only in the case that; unless" 15
今 jin1 ya2/zha1/jin1/qian2/li3 "今天 jin1tian1 today; at the present; now
今年 jin1nian2 this year
如今 ru2jin1 nowadays; now
至今 zhi4jin1 so far; to this day; until now
今 jin1 now; the present time; current; contemporary; this (day, year etc)" 16
认 ren4 she4/ren4/mi2/fei1 "认为 ren4wei2 to believe; to think; to consider; to feel
认识 ren4shi5 to know; to recognize; to be familiar with; to get acquainted with sb; knowledge; understanding; awareness; cognition
认真 ren4zhen1 conscientious; earnest; serious; to take seriously; to take to heart
承认 cheng2ren4 to admit; to concede; to recognize; recognition (diplomatic, artistic etc); to acknowledge
认 ren4 to recognize; to know; to admit" 17
社 she4 mi2/she4/pu2/zi3 "社会 she4hui4 society
社区 she4qu1 community; neighborhood
社 she4 (bound form) society; organization; agency
社会主义 she4hui4zhu3yi4 socialism
报社 bao4she4 newspaper (i.e. a company)" 18
无 mo2 wan3/zi3/mo2/chu4/guan4 "无 wu2 not to have; no; none; not; to lack; un-; -less
无法 wu2fa3 unable; incapable
无论 wu2lun4 no matter what or how; regardless of whether...
无数 wu2shu4 countless; numberless; innumerable
无奈 wu2nai4 to have no alternative; frustrated; exasperated; helpless; (conjunction) but unfortunately" 19
子 zi3 zi3/mo2/you4/ju3 "孩子 hai2zi5 child
子 zi5 (noun suffix)
儿子 er2zi5 son
样子 yang4zi5 appearance; manner; pattern; model
房子 fang2zi5 house; building (single- or two-story); apartment; room" 20
连 lian2 zi3/ge1/fu1/lian2/hui1 "连 lian2 to link; to join; to connect; continuously; in succession; including; company (military)
连续 lian2xu4 continuous; in a row; serial; consecutive
连接 lian2jie1 to link; to join; to connect
连忙 lian2mang2 promptly; at once
连载 lian2zai3 serialized; published as a serial (in a newspaper)" 21
正 zheng1 she4/pi1/zheng1/gui1/you4 "正 zheng4 straight; upright; proper; main; principal; to correct; to rectify; exactly; just (at that time); right (in that place); (math.) positive
正在 zheng4zai4 just at (that time); right in (that place); right in the middle of (doing sth)
真正 zhen1zheng4 genuine; real; true; really; indeed
正是 zheng4shi4 (emphasizes that sth is precisely or exactly as stated); precisely; exactly; even; if; just like; in the same way as
正常 zheng4chang2 regular; normal; ordinary" 22
楼 lou2 lou2/qi3/bu4/fu1/pi1 "楼 lou2 house with more than 1 story; storied building; floor
楼下 lou2xia4 downstairs
楼上 lou2shang4 upstairs; (internet slang) previous poster in a forum thread
大楼 da4lou2 building (a relatively large, multistory one)
楼梯 lou2ti1 stair; staircase" 23
晚 wan3 wan3/xing2/zha4/zhao4 "晚上 wan3shang5 evening; night; in the evening
晚 wan3 evening; night; late
晚饭 wan3fan4 evening meal; dinner; supper
夜晚 ye4wan3 night
今晚 jin1wan3 tonight" 24
任 ren4 ren4/ao2/lou2/cha2/pu2 "任何 ren4he2 any; whatever; whichever; whatsoever
责任 ze2ren4 responsibility; blame; duty
任务 ren4wu5 mission; assignment; task; duty; role
主任 zhu3ren4 director; head
任 ren4 to assign; to appoint; to take up a post; office; responsibility; to let; to allow; to give free rein to; no matter (how, what etc)" 25
企 qi3 mi2/li3/qi3/he4/ren4 "企业 qi3ye4 company; firm; enterprise; corporation
企图 qi3tu2 to attempt; to try; attempt
企 qi3 (bound form) to stand on tiptoe and look; to anticipate; to look forward to
国企 guo2qi3 state-owned enterprise
外企 wai4qi3 foreign enterprise" 26
行 xing2 zha1/ke4/guan4/jie1/xing2 "进行 jin4xing2 to advance; to conduct; underway; in progress; to do; to carry out; to carry on; to execute
行 xing2 to walk; to go; to travel; a visit; temporary; makeshift; current; in circulation; to do; to perform; capable; competent; effective; all right; will do; behavior; conduct
行为 xing2wei2 action; conduct; behavior; activity
不行 bu4xing2 won't do; be out of the question; be no good; not work; not be capable
行动 xing2dong4 operation; action; to move about; mobile" 27
结 jie1 jie1/zheng1/chou2/gui1/cha2 "结果 jie1guo3 to bear fruit
结束 jie2shu4 termination; to finish; to end; to conclude; to close
结婚 jie2hun1 to marry; to get married
结构 jie2gou4 structure; composition; makeup; architecture
结合 jie2he2 to combine; to link; to integrate; binding" 28
刚 gang1 ji3/gang1/zha4/ti2 "刚 gang1 hard; firm; strong; just; barely; exactly
刚才 gang1cai2 just now; a moment ago
刚好 gang1hao3 just; exactly; to happen to be
金刚 jin1gang1 king kong; diamond
刚强 gang1qiang2 firm; unyielding" 29
喝 he4 xun4/he4/liang2/zheng1/you4 "喝 he1 to drink
喝酒 he1jiu3 to drink (alcohol)
喝茶 he1cha2 to drink tea; to get engaged; to have a serious conversation
喝醉 he1zui4 to get drunk
吆喝 yao1he5 to shout; to bawl; to yell (to urge on an animal); to hawk (one's wares); to denounce loudly; to shout slogans" 30
提 ti2 pu2/ti2/jin1/zheng1/yun2 "提供 ti2gong1 to offer; to supply; to provide; to furnish
提出 ti2chu1 to raise (an issue); to propose; to put forward; to suggest; to post (on a website); to withdraw (cash)
提高 ti2gao1 to raise; to increase; to improve
提 ti2 to carry (hanging down from the hand); to lift; to put forward; to mention; to raise (an issue); upwards character stroke; lifting brush stroke (in painting); scoop for measuring liquid
提醒 ti2xing3 to remind; to call attention to; to warn of" 31
部 bu4 qi3/ju3/zha4/ya2/bu4 "部 bu4 ministry; department; section; part; division; troops; board; classifier for works of literature, films, machines etc
全部 quan2bu4 whole; all
部分 bu4fen5 part; share; section; piece
部门 bu4men2 department; branch; section; division
干部 gan4bu4 cadre; official; officer; manager" 32
联 lian2 he4/zha4/ren4/chi4/lian2 "联系 lian2xi4 connection; contact; relation; to get in touch with; to integrate; to link; to touch
联 lian2 to ally; to unite; to join; (poetry) antithetical couplet
联合 lian2he2 to combine; to join; unite; alliance
互联网 hu4lian2wang3 internet
联合国 lian2he2guo2 united nations" 33
处 chu4 fu1/chu4/qi3/chou2/mi2 "处 chu4 place; location; spot; point; office; department; bureau; respect; classifier for locations or items of damage: spot, point
处理 chu3li3 to handle; to deal with; to punish; to treat sth by a special process; to process; to sell at reduced prices
到处 dao4chu4 everywhere
处于 chu3yu2 to be in (some state, position, or condition)
好处 hao3chu5 benefit; advantage; merit; gain; profit" 34
克 ke4 gui1/ke4/ai4/xi4/ya2 "克 ke4 to be able to; to subdue; to restrain; to overcome; gram; tibetan unit of land area, about 6 ares; to subdue; to overthrow; to restrain
克服 ke4fu2 (try to) overcome (hardships etc); to conquer; to put up with; to endure
马克 ma3ke4 mark (name); mark (monetary unit)
杰克 jie2ke4 jack (name)
克制 ke4zhi4 to restrain; to control; restraint; self-control" 35
接 jie1 fu1/bu4/ke4/jie1/she4 "接 jie1 to receive; to answer (the phone); to meet or welcome sb; to connect; to catch; to join; to extend; to take one's turn on duty; to take over for sb
直接 zhi2jie1 immediate; straightforward
接受 jie1shou4 to accept; to receive
接着 jie1zhe5 to catch and hold on; to continue; to go on to do sth; to follow; to carry on; then; after that; subsequently; to proceed; to ensue; in turn; in one's turn
接触 jie1chu4 to touch; to contact; access; in touch with" 36
系 xi4 zheng1/xi4/she4/fei1/pi1 "关系 guan1xi5 relation; relationship; to concern; to affect; to have to do with; guanxi
联系 lian2xi4 connection; contact; relation; to get in touch with; to integrate; to link; to touch
系统 xi4tong3 system
系 xi4 to connect; to relate to; to tie up; to bind; to be (literary); system; department; faculty; to connect; to arrest; to worry
系列 xi4lie4 series; set" 37
步 bu4 qi3/bu4/jun4/bi3 "步 bu4 a step; a pace; walk; march; stages in a process; situation
进一步 jin4yi1bu4 to go a step further; (develop, understand, improve etc) more; further
进步 jin4bu4 progress; improvement; to improve; to progress
脚步 jiao3bu4 footstep; step
逐步 zhu2bu4 progressively; step by step" 38
设 she4 xi4/zhan1/chou2/qian4/she4 "设计 she4ji4 to design; to plan; design; plan
建设 jian4she4 to build; to construct; to establish; to develop; to institute
设备 she4bei4 equipment; facilities; installations
设 she4 to set up; to put in place; (math.) given; suppose; if
设置 she4zhi4 to set up; to install" 39
金 jin1 jin1/jun4/yun2/zheng1 "金 jin1 gold; chemical element au; generic term for lustrous and ductile metals; money; golden; highly respected
资金 zi1jin1 funds; capital
金融 jin1rong2 banking; finance; financial
黄金 huang2jin1 gold; golden (opportunity); prime (time)
基金 ji1jin1 fund" 40
永 yong3 hui1/bo1/yong3/zhou4/lou2 "永远 yong3yuan3 forever; eternal
永 yong3 forever; always; perpetual
永恒 yong3heng2 eternal; everlasting; fig. to pass into eternity (i.e. to die)
永不 yong3bu4 never; will never
永久 yong3jiu3 everlasting; perpetual; lasting; forever; permanent" 41
歌 ge1 jiu4/jing3/ge1/xing2/ji3 "歌 ge1 song; to sing
歌曲 ge1qu3 song
唱歌 chang4ge1 to sing a song
歌手 ge1shou3 singer
诗歌 shi1ge1 poem" 42
理 li3 lou2/lian2/guan4/li3/zhou4 "管理 guan3li3 to supervise; to manage; to administer; management; administration
理解 li3jie3 to comprehend; to understand
处理 chu3li3 to handle; to deal with; to punish; to treat sth by a special process; to process; to sell at reduced prices
心理 xin1li3 psychology; mentality
理论 li3lun4 theory; to argue; to take notice of" 43
规 gui1 bu4/lou2/jie1/he4/gui1 "规定 gui1ding4 to stipulate; to specify; to prescribe; to fix (a price); to set (a quota); regulations; rules; provisions; stipulations
规划 gui1hua4 to draw up a plan; to map out a program; a plan; a program
规模 gui1mo2 scale; scope; extent
规则 gui1ze2 rule; regulation; rules and regulations
规范 gui1fan4 norm; standard; specification; regulation; rule; within the rules; to fix rules; to regulate; to specify" 44
获 huo4 huo4/she4/ya2/kui2/you4 "获得 huo4de2 to obtain; to receive; to get
获 huo4 (literary) to catch; to capture; (literary) to get; to obtain; to win; (bound form) to reap; to harvest
收获 shou1huo4 to harvest; to reap; to gain; crop; harvest; profit; gain; bonus; reward
获取 huo4qu3 to gain; to get; to acquire
获奖 huo4jiang3 to win an award" 45
课 ke4 xuan4/yun2/ke4/pu2/gou4 "课 ke4 subject; course; class; lesson; to levy; tax; form of divination
课程 ke4cheng2 course; academic program
上课 shang4ke4 to go to class; to attend class; to go to teach a class
课文 ke4wen2 text
课堂 ke4tang2 classroom" 46
题 ti2 zheng1/ti2/gou4/bo1 "问题 wen4ti2 question; problem; issue; topic
题 ti2 topic; problem for discussion; exam question; subject; to inscribe; to mention
主题 zhu3ti2 theme; subject
话题 hua4ti2 subject (of a talk or conversation); topic
题目 ti2mu4 subject; title; topic" 47
飞 fei1 xi2/jun4/fei1/liang2/bo1 "飞 fei1 to fly
飞机 fei1ji1 airplane
飞行 fei1xing2 (of planes etc) to fly; flying; flight; aviation
飞快 fei1kuai4 very fast; at lightning speed; (coll.) razor-sharp
飞翔 fei1xiang2 to circle in the air; to soar" 48
警 jing3 jing3/hui1/cha2/yong3/zhao4 "警察 jing3cha2 police; police officer
警方 jing3fang1 police
警 jing3 to alert; to warn; police
民警 min2jing3 civil police; prc police
警告 jing3gao4 to warn; to admonish" 49
照 zhao4 ren4/ju3/zhao4/hui1 "照片 zhao4pian4 photograph; picture
按照 an4zhao4 according to; in accordance with; in the light of; on the basis of
照 zhao4 to shine; to illuminate; according to; in accordance with; to shine; to illuminate; to reflect; to look at (one's reflection); to take (a photo); photo; as requested; as before
照顾 zhao4gu5 to take care of; to show consideration; to attend to; to look after
护照 hu4zhao4 passport" 50
习 xi2 bo1/jin1/xi2/lü3/wan3 "学习 xue2xi2 to learn; to study
习惯 xi2guan4 habit; custom; usual practice; to be used to
练习 lian4xi2 to practice; exercise; drill; practice
复习 fu4xi2 to review; revision
实习 shi2xi2 to practice; field work; to intern; internship" 51
节 jie1 chou2/jie1/yun2/fu1 "节 jie2 joint; node; (bound form) section; segment; solar term (one of the 24 divisions of the year in the traditional chinese calendar); seasonal festival; (bound form) to economize; to save; (bound form) moral integrity; chastity; classifier for segments: lessons, train wagons, biblical verses etc; knot (nautical miles per hour)
节目 jie2mu4 program; item (on a program)
细节 xi4jie2 details; particulars
春节 chun1jie2 spring festival (chinese new year)
情节 qing2jie2 circumstances; plot; storyline" 52
笔 bi3 bi3/ju3/zhou4/qian2/zi3 "笔 bi3 pen; pencil; writing brush; to write or compose; the strokes of chinese characters; classifier for sums of money, deals
笔者 bi3zhe3 the author; the writer
笔记 bi3ji4 to take down (in writing); notes; a type of literature consisting mainly of short sketches
铅笔 qian1bi3 (lead) pencil
随笔 sui2bi3 essay" 53
客 ke4 chu4/ke4/fei1/zha1/ya2 "客 ke4 customer; visitor; guest
客户 ke4hu4 client; customer
游客 you2ke4 traveler; tourist; (online gaming) guest player
顾客 gu4ke4 customer; client
乘客 cheng2ke4 passenger" 54
夫 fu1 fu1/xing2/bi3/bo1/ya2 "夫 fu1 husband; man; manual worker
丈夫 zhang4fu5 husband
夫人 fu1ren5 lady; madam; mrs.
夫妻 fu1qi1 husband and wife; married couple
夫妇 fu1fu4 a (married) couple; husband and wife" 55
旅 lü3 lü3/mi2/zhou4/ren4/chu4 "旅 lu:35 trip; travel; to travel; brigade (army)
旅社 lu:35she4 hotel; hostel
旅舍 lu:35she4 inn; small hotel; hostel
商旅 shang1lu:35 businessmen and travelers; traveling merchant
旅居 lu:35ju1 to stay away from home; residence abroad; sojourn" 56
布 bu4 xing2/bu4/chou2/xun4 "布 bu4 to announce; to spread; cloth; to declare; to announce; to spread; to make known
发布 fa1bu4 to release; to issue; to announce; to distribute; to release; to issue; to announce; to distribute
宣布 xuan1bu4 to declare; to announce; to proclaim
公布 gong1bu4 to announce; to make public; to publish
布什 bu4shi2 bush (name)" 57
占 zhan1 xi2/lou2/lian2/zhan1/jiu4 "占 zhan4 to take possession of; to occupy; to take up
占领 zhan4ling3 to occupy (a territory); to hold
占据 zhan4ju4 to occupy; to hold
占有 zhan4you3 to have; to own; to hold; to occupy; to possess; to account for (a high proportion etc)
占地 zhan4di4 to take up space; to occupy (space)" 58
形 xing2 jun4/lou2/zheng1/mo2/xing2 "形成 xing2cheng2 to form; to take shape
形式 xing2shi4 outer appearance; form; shape; formality
形象 xing2xiang4 image; form; figure; visualization; vivid
形 xing2 to appear; to look; form; shape
情形 qing2xing5 circumstances; situation" 59
批 pi1 mao4/yun4/pi1/she4/xing2 "批 pi1 to ascertain; to act on; to criticize; to pass on; classifier for batches, lots, military flights; tier (for the ranking of universities and colleges)
批评 pi1ping2 to criticize; criticism
批准 pi1zhun3 to approve; to ratify
批判 pi1pan4 to criticize; critique
大批 da4pi1 large quantities of" 60
李 li3 xi4/guan4/li3/fei1/zha1 "李 li3 plum
行李 xing2li5 luggage
李子 li3zi5 plum" 61
云 yun2 huo4/yun2/ai4/zhou4/xuan4 "云 yun2 cloud
白云 bai2yun2 white cloud
风云 feng1yun2 weather; unstable situation
乌云 wu1yun2 black cloud
云云 yun2yun2 and so on; so and so; many and confused" 62
哥 ge1 ge1/she4/yong3/jie1/gang1 "哥哥 ge1ge5 older brother
哥 ge1 elder brother
大哥 da4ge1 eldest brother; big brother (polite address for a man of about the same age as oneself); gang leader; boss
哥们 ge1men5 brethren; dude (colloquial); brother (diminutive form of address between males)
帅哥 shuai4ge1 handsome guy; lady-killer; handsome (form of address)" 63
举 ju3 mao4/zha4/ju3/li3/yun4 "举行 ju3xing2 to hold (a meeting, ceremony etc)
举办 ju3ban4 to conduct; to hold
举 ju3 to lift; to hold up; to cite; to enumerate; to act; to raise; to choose; to elect; act; move; deed
选举 xuan3ju3 to elect; election
举起 ju3qi3 to heave; to lift; to raise up; to uphold" 64
运 yun4 ren4/yun4/qi3/chi4 "命运 ming4yun4 fate; destiny
运 yun4 to move; to transport; to use; to apply; fortune; luck; fate
运用 yun4yong4 to use; to put to use
运行 yun4xing2 to move along one's course (of celestial bodies etc); (fig.) to function; to be in operation; (of a train service etc) to operate; to run; (of a computer) to run
幸运 xing4yun4 fortunate; lucky; fortune; luck" 65
街 jie1 jie1/ti2/gang1/cha2/gou4 "街 jie1 street
大街 da4jie1 street; main street
街上 jie1shang5 on the street; in town
街道 jie1dao4 street; subdistrict; residential district
街头 jie1tou2 street" 66
够 gou4 fei1/gou4/ao2 "能够 neng2gou4 to be capable of; to be able to; can
够 gou4 enough (sufficient); enough (too much); (coll.) (before adj.) really; (coll.) to reach by stretching out
不够 bu4gou4 not enough; insufficient; inadequate
足够 zu2gou4 enough; sufficient
够呛 gou4qiang4 unbearable; terrible; enough; unlikely" 67
旧 jiu4 zheng1/gui1/lü3/xi2/jiu4 "旧 jiu4 old; former; worn (with age)
依旧 yi1jiu4 as before; still
仍旧 reng2jiu4 still (remaining); to remain (the same); yet
破旧 po4jiu4 shabby
怀旧 huai2jiu4 to feel nostalgic; nostalgia" 68
训 xun4 xun4/bu4/jin1/ya2/fu1 "训练 xun4lian4 to train; to drill; training
培训 pei2xun4 to cultivate; to train; to groom; training
教训 jiao4xun5 to provide guidance; to lecture sb; to upbraid; a talking-to; a bitter lesson
训 xun4 to teach; to train; to admonish; instruction (from superiors); teachings; rule
军训 jun1xun4 to do military training" 69
观 guan4 pu2/wan3/guan4/qin2/xun4 "观众 guan1zhong4 spectators; audience; visitors (to an exhibition etc)
观点 guan1dian3 point of view; viewpoint; standpoint
观察 guan1cha2 to observe; to watch; to survey
观 guan1 to look at; to watch; to observe; to behold; to advise; concept; point of view; outlook
观念 guan1nian4 notion; thought; concept; sense; views; ideology; general impressions" 70
查 cha2 huo4/lü3/jiu4/cha2/ti2 "调查 diao4cha2 investigation; inquiry; to investigate; to survey; survey; (opinion) poll
检查 jian3cha2 inspection; to examine; to inspect
查 cha2 to research; to check; to investigate; to examine; to refer to; to look up (e.g. a word in a dictionary)
查看 cha2kan4 to look over; to examine; to check up; to ferret out
查询 cha2xun2 to check; to inquire; to consult (a document etc); inquiry; query" 71
查 zha1 mao4/ai4/zha1/ao2/zhao4 "调查 diao4cha2 investigation; inquiry; to investigate; to survey; survey; (opinion) poll
检查 jian3cha2 inspection; to examine; to inspect
查 cha2 to research; to check; to investigate; to examine; to refer to; to look up (e.g. a word in a dictionary)
查看 cha2kan4 to look over; to examine; to check up; to ferret out
查询 cha2xun2 to check; to inquire; to consult (a document etc); inquiry; query" 72
型 xing2 xing2/chi4/fu1/ai4/yun4 "型 xing2 mold; type; style; model
大型 da4xing2 large; large-scale
类型 lei4xing2 type; kind; category; (computer programming) type
典型 dian3xing2 model; typical case; archetype; typical; representative
造型 zao4xing2 to model; to shape; appearance; style; design; form; pose" 73
茶 cha2 mo2/ju3/gang1/mi2/cha2 "茶 cha2 tea; tea plant
喝茶 he1cha2 to drink tea; to get engaged; to have a serious conversation
茶叶 cha2ye4 tea; tea leaves
茶馆 cha2guan3 teahouse
茶杯 cha2bei1 teacup; tea-glass; cup; mug" 74
阶 jie1 lian2/jun4/fu1/ao2/jie1 "阶段 jie1duan4 stage; section; phase; period
台阶 tai2jie1 steps; flight of steps; step (over obstacle); fig. way out of an embarrassing situation; bench (geology)
阶级 jie1ji2 (social) class
阶层 jie1ceng2 social class
阶 jie1 rank or step; stairs" 75
量 liang2 mi2/liang2/chou2/ti2 "力量 li4liang5 power; force; strength
质量 zhi4liang4 quality; (physics) mass
大量 da4liang4 great amount; large quantity; bulk; numerous; generous; magnanimous
量 liang4 capacity; quantity; amount; to estimate; measure word
数量 shu4liang4 amount; quantity; quantitative" 76
归 gui1 zhan1/ke4/she4/yong3/gui1 "归 gui1 to return; to go back to; to give back to; (of a responsibility) to be taken care of by; to belong to; to gather together; (used between two identical verbs) despite; division on the abacus with a one-digit divisor
回归 hui2gui1 to return to; to retreat; regression (statistics)
归来 gui1lai2 to return; to come back
归纳 gui1na4 to sum up; to summarize; to conclude from facts; induction (method of deduction in logic)
归国 gui1guo2 to go home (to one's native country); to return from abroad" 77
麽 mo2 yong3/mo2/he4/qi3/chi4 "麽 mo2 tiny; insignificant" 78
仔 zi3 ao2/ge1/zi3/gou4 "仔细 zi3xi4 careful; attentive; cautious; to be careful; to look out
仔 zi3 meticulous; (of domestic animals or fowls) young
牛仔 niu2zai3 cowboy
湾仔 wan1zai3 wan chai district of hong kong
马仔 ma3zai3 henchman; gang member" 79
迅 xun4 ya2/pu2/xun4/zhan1 "迅速 xun4su4 rapid; speedy; fast
迅 xun4 rapid; fast
迅猛 xun4meng3 quick and violent
迅捷 xun4jie2 fast and nimble
迅即 xun4ji2 immediately; promptly; quickly" 80
恢 hui1 cha2/hui1/jin1/zhao4/zhan1 "恢复 hui1fu4 to reinstate; to resume; to restore; to recover; to regain; to rehabilitate
恢 hui1 to restore; to recover; great
恢宏 hui1hong2 to develop; vast; broad; generous" 81
戏 xi4 cha2/mo2/hui1/xi4/ji3 "游戏 you2xi4 game; to play
戏 xi4 trick; drama; play; show
戏剧 xi4ju4 a drama; a play; theater; script of a play
戏曲 xi4qu3 chinese opera
演戏 yan3xi4 to put on a play; to perform; fig. to pretend; to feign" 82
波 bo1 she4/hui1/bo1/yun4/chi4 "波 bo1 poland; polish; wave; ripple; storm; surge
波兰 bo1lan2 poland
宁波 ning2bo1 ningbo subprovincial city in zhejiang
奔波 ben1bo1 to rush about; to be constantly on the move
波动 bo1dong4 to undulate; to fluctuate; wave motion; rise and fall" 83
购 gou4 jing3/ren4/gou4/pi1/jie1 "购买 gou4mai3 to purchase; to buy
购物 gou4wu4 shopping
购 gou4 to buy; to purchase
收购 shou1gou4 to purchase (from various places); to acquire (a company)
采购 cai3gou4 to procure (for an enterprise etc); to purchase" 84
碗 wan3 hui1/zi3/wan3/pi1/qin2 "碗 wan3 bowl; cup
饭碗 fan4wan3 rice bowl; fig. livelihood; job; way of making a living
碗筷 wan3kuai4 bowl and chopsticks; tableware
茶碗 cha2wan3 teacup" 85
员 yun4 ke4/wan3/kui2/mi2/yun4 "人员 ren2yuan2 staff; crew; personnel
学员 xue2yuan2 student; member of an institution of learning; officer cadet
演员 yan3yuan2 actor or actress; performer
员 yuan2 person; employee; member
官员 guan1yuan2 official (in an organization or government); administrator" 86
吓 he4 he4/zhou4/gang1/chou2/cha2 "吓 xia4 to frighten; to scare
吓人 xia4ren2 to scare; scary; frightening
吓坏 xia4huai4 to be terrified; to terrify sb
恐吓 kong3he4 to threaten; to menace
吓唬 xia4hu5 to scare; to frighten" 87
模 mo2 mo2/bu4/hui1/li3 "模式 mo2shi4 mode; method; pattern
规模 gui1mo2 scale; scope; extent
模样 mu2yang4 look; style; appearance; approximation; about
模糊 mo2hu5 vague; indistinct; fuzzy
模仿 mo2fang3 to imitate; to copy; to emulate; to mimic; model" 88
救 jiu4 li3/you4/he4/jiu4 "救 jiu4 to save; to assist; to rescue
抢救 qiang3jiu4 to rescue
拯救 zheng3jiu4 to save; to rescue
救助 jiu4zhu4 to help sb in trouble; aid; assistance
救命 jiu4ming4 to save sb's life" 89
右 you4 mi2/gui1/xing2/jie1/you4 "左右 zuo3you4 left and right; nearby; approximately; attendant; to control; to influence
