突出 tu1chu1 prominent; outstanding; to give prominence to; to protrude; to project
突破 tu1po4 to break through; to make a breakthrough; to surmount (an obstacle); (sports) to break through the opponent's defense
冲突 chong1tu1 conflict; to conflict; clash of opposing forces; collision (of interests); contention
突 tu1 to dash; to move forward quickly; to bulge; to protrude; to break through; to rush out; sudden" 37
难 nan2 gua1/nan2/hun1/yao3/gou3 "难 nan2 difficult (to...); problem; difficulty; difficult; not good
难道 nan2dao4 don't tell me ...; could it be that...?
困难 kun4nan5 difficult; challenging; straitened circumstances; difficult situation
难以 nan2yi3 hard to (predict, imagine etc)
难过 nan2guo4 to feel sad; to feel unwell; (of life) to be difficult" 38
读 dou4 qu3/mao3/hun1/song4/dou4 "读 du2 to read out; to read aloud; to read; to attend (school); to study (a subject in school); to pronounce
阅读 yue4du2 to read; reading
读书 du2shu1 to read a book; to study; to attend school
读者 du2zhe3 reader
朗读 lang3du2 to read aloud" 39
考 kao3 kao3/a1/wan4/lüe4/hai4 "考试 kao3shi4 to take an exam; exam
考 kao3 to beat; to hit; to inspect; to test; to take an exam; to check; to verify; to test; to examine; to take an exam; to take an entrance exam for; deceased father
思考 si1kao3 to reflect on; to ponder over
考生 kao3sheng1 exam candidate; student whose name has been put forward for an exam
参考 can1kao3 consultation; reference; to consult; to refer" 40
些 xie1 du1/sheng4/shang1/xie1/ci1 "一些 yi1xie1 some; a few; a little; (following an adjective) slightly ...er
这些 zhe4xie1 these
有些 you3xie1 some; somewhat
那些 na4xie1 those
些 xie1 classifier indicating a small amount or small number greater than 1: some, a few, several" 41
帮 bang1 mei4/ga1/bang1/gua1/gong3 "帮 bang1 to help; to assist; to support; for sb (i.e. as a help); hired (as worker); side (of pail, boat etc); outer layer; upper (of a shoe); group; gang; clique; party; secret society
帮助 bang1zhu4 assistance; aid; to help; to assist
帮忙 bang1mang2 to help; to lend a hand; to do a favor; to do a good turn
黑帮 hei1bang1 bunch of gangsters; criminal gang; organized crime syndicate
帮派 bang1pai4 gang; faction" 42
送 song4 long3/qu3/song4/po4/hong1 "送 song4 to send; to deliver; to transmit; to give (as a present); to see (sb) off; to accompany; to go along with
送给 song4gei3 to send; to give as a present
赠送 zeng4song4 to present as a gift
送礼 song4li3 to give a present
传送 chuan2song4 to convey; to deliver" 43
脸 lian3 pu1/kui1/lei4/niu3/lian3 "脸 lian3 face
脸色 lian3se4 complexion; look
满脸 man3lian3 across one's whole face
笑脸 xiao4lian3 smiling face
脸红 lian3hong2 to blush; to redden (with shame, indignation etc)" 44
早 zao3 nuo2/chuo4/pei2/wen1/zao3 "早 zao3 early; morning; long ago; prematurely
早上 zao3shang5 early morning
早就 zao3jiu4 already at an earlier time
早已 zao3yi3 for a long time; long since; (dialect) in the past
早餐 zao3can1 breakfast" 45
组 zu3 tu1/zu3/ga1/tong3/she1 "组织 zu3zhi1 to organize; organization; (biology) tissue; (textiles) weave
组 zu3 to form; to organize; group; team; classifier for sets, series, groups of people, batteries
组成 zu3cheng2 to form; to make up; to constitute
小组 xiao3zu3 group
组合 zu3he2 to assemble; to combine; to compose; combination; association; set; compilation; (math.) combinatorial" 46
版 ban3 ci4/zhuang4/ban3/fang2/za1 "版 ban3 a register; block of printing; edition; version; page
出版 chu1ban3 to publish
版权 ban3quan2 copyright
版本 ban3ben3 version; edition; release
盗版 dao4ban3 pirated; illegal" 47
倒 dao3 dao3/gua1/ku4/ci4/ai3 "倒 dao4 to invert; to place upside down or frontside back; to pour out; to tip out; to dump; inverted; upside down; reversed; to go backward; contrary to what one might expect; but; yet
倒霉 dao3mei2 to have bad luck; to be out of luck
打倒 da3dao3 to overthrow; to knock down
反倒 fan3dao4 but on the contrary; but expectedly
倒下 dao3xia4 to collapse; to topple over" 48
类 lei4 lei4/nan2/chan1/ai1/quan1 "类 lei4 kind; type; class; category; similar; like; to resemble
人类 ren2lei4 humanity; human race; mankind
类似 lei4si4 similar; analogous
之类 zhi1lei4 and so on; and such
类型 lei4xing2 type; kind; category; (computer programming) type" 49
价 jia4 cong2/jia4/zao3/ye1/chao2 "价格 jia4ge2 price
价值 jia4zhi2 value; worth; fig. values (ethical, cultural etc)
评价 ping2jia4 to evaluate; to assess
价 jia4 price; value; (chemistry) valence
代价 dai4jia4 price; cost; consideration (in share dealing)" 50
强 qiang2 qiang2/sao1/liu3/mei4/hun1 "强 qiang2 strong; powerful; better; slightly more than; vigorous; violent
强烈 qiang2lie4 strong; intense
加强 jia1qiang2 to reinforce; to strengthen; to increase
强调 qiang2diao4 to emphasize (a statement); to stress
强大 qiang2da4 large; formidable; powerful; strong" 51
房 fang2 xia4/zi4/fang2/du1/kuo4 "房子 fang2zi5 house; building (single- or two-story); apartment; room
房间 fang2jian1 room
房 fang2 house; room; branch of an extended family; classifier for family members (or concubines)
厨房 chu2fang2 kitchen
房地产 fang2di4chan3 real estate" 52
唱 chang4 chang4/zhui1/gou3/liu3/liao3 "唱 chang4 to sing; to call loudly; to chant
唱歌 chang4ge1 to sing a song
唱片 chang4pian4 gramophone record; lp; music cd; musical album
演唱 yan3chang4 sung performance; to sing for an audience
歌唱 ge1chang4 to sing" 53
百 bai3 qiang2/jia4/hai4/zhai4/bai3 "百 bai3 hundred; numerous; all kinds of
老百姓 lao3bai3xing4 ordinary people
百姓 bai3xing4 common people
百年 bai3nian2 hundred years; century; lifetime
百万 bai3wan4 million" 54
狗 gou3 ci1/lou4/tuo1/niu3/gou3 "狗 gou3 dog
狗屁 gou3pi4 bullshit; nonsense
狗肉 gou3rou4 dog meat
狗熊 gou3xiong2 black bear; coward
狗屎 gou3shi3 canine excrement; dog poo; bullshit" 55
漂 piao4 wan4/guo3/piao4/ai3/nan2 "漂亮 piao4liang5 pretty; beautiful
漂 piao4 elegant; polished
漂泊 piao1bo2 (of a boat) to float; to drift; to lie at anchor; (fig.) to roam; to lead a wandering existence
漂流 piao1liu2 to float on the current; to drift along or about; rafting
漂浮 piao1fu2 to float; to hover; to drift (also fig., to lead a wandering life); to rove; showy; superficial" 56
朝 chao2 chao2/du3/lü2/ba2/jiang3 "朝 chao2 imperial or royal court; government; dynasty; reign of a sovereign or emperor; court or assembly held by a sovereign or emperor; to make a pilgrimage to; facing; towards
王朝 wang2chao2 dynasty
朝着 chao2zhe5 towards
朝廷 chao2ting2 court; imperial household; dynasty
朝阳 chao2yang2 chaoyang district in east and northeast beijing, a county level district of beijing municipality; to be exposed to the sun; in a position facing the sun" 57
南 nan2 wen1/cong2/liu3/nan2/piao4 "南 nan2 south
南京 nan2jing1 capital of china at different historical periods
南方 nan2fang1 south; the southern part of the country; the south
江南 jiang1nan2 south of changjiang or yangtze river; south of the lower reaches of changjiang; often refers to south jiangsu, south anhui and north zhejiang provinces; a province during qing times; in literature, refers to the sunny south
越南 yue4nan2 vietnam; vietnamese" 58
差 ci1 deng1/kan3/xie1/fan1/ci1 "差 cha4 different; wrong; mistaken; to fall short; to lack; not up to standard; inferior
差不多 cha4bu5duo1 almost; nearly; more or less; about the same; good enough; not bad
差点 cha4dian3 almost; nearly
差异 cha1yi4 difference; discrepancy
差别 cha1bie2 difference; distinction; disparity" 59
排 pai2 ben1/xie1/gun3/pai2/cui1 "安排 an1pai2 to arrange; to plan; to set up; arrangements; plans
排 pai2 a row; a line; to set in order; to arrange; to line up; to eliminate; to drain; to push open; platoon; raft; classifier for lines, rows etc
排名 pai2ming2 ranking
排队 pai2dui4 to line up
排除 pai2chu2 to eliminate; to remove; to exclude; to rule out" 60
翻 fan1 qin1/niu3/chang4/fan1/zhe3 "翻译 fan1yi4 to translate; to interpret; translator; interpreter; translation; interpretation
翻 fan1 to turn over; to flip over; to overturn; to rummage through; to translate; to decode; to double; to climb over or into; to cross
翻身 fan1shen1 to turn over (when lying); (fig.) to free oneself; to emancipate oneself; to bring about a change of one's fortunes
推翻 tui1fan1 to overthrow
翻开 fan1kai1 to open up" 61
累 lei4 piao4/lei4/xiang2/song4/hong1 "累 lei4 tired; weary; to strain; to wear out; to work hard
积累 ji1lei3 to accumulate; accumulation; cumulative; cumulatively
累计 lei3ji4 to calculate the running total; cumulative; total; in total
劳累 lao2lei4 tired; exhausted; worn out; to toil
累积 lei3ji1 to accumulate" 62
状 zhuang4 chuo4/zhuang4/lai4/han1/quan1 "状态 zhuang4tai4 condition; state; state of affairs
状况 zhuang4kuang4 condition; state; situation
状 zhuang4 accusation; suit; state; condition; strong; great; -shaped
现状 xian4zhuang4 current situation
形状 xing2zhuang4 form; shape" 63
初 chu1 mei3/pai2/kou1/tuo1/chu1 "初 chu1 at first; (at the) beginning; first; junior; basic
当初 dang1chu1 at that time; originally
最初 zui4chu1 first; primary; initial; original; at first; initially; originally
初步 chu1bu4 initial; preliminary; tentative
初期 chu1qi1 initial stage; beginning period" 64
票 piao4 guo3/ci1/lang3/zha3/piao4 "票 piao4 ticket; ballot; banknote; person held for ransom; amateur performance of chinese opera; classifier for groups, batches, business transactions
邮票 you2piao4 (postage) stamp
股票 gu3piao4 share certificate; stock (finance)
门票 men2piao4 ticket (for theater, cinema etc)
投票 tou2piao4 to vote; vote" 65
火 huo3 lao3/kou4/lei4/huo3/fang2 "火 huo3 fire; urgent; ammunition; fiery or flaming; internal heat (chinese medicine); hot (popular); kangxi radical 86
火车 huo3che1 train
火锅 huo3guo1 hotpot
火箭 huo3jian4 rocket
火爆 huo3bao4 fiery (temper); popular; flourishing; prosperous; lively" 66
妹 mei4 dang3/mei4/gou3/rang2/zao3 "妹妹 mei4mei5 younger sister; young woman
姐妹 jie3mei4 sisters; siblings; sister (school, city etc)
妹 mei4 younger sister
小妹 xiao3mei4 little sister; girl
姊妹 zi3mei4 (older and younger) sisters; sister (school, city etc)" 67
熟 shu2 tan1/lou4/tuo4/shu2/feng4 "成熟 cheng2shu2 mature; ripe; to mature; to ripen
熟 shu2 ripe; mature; thoroughly cooked; done; familiar; acquainted; experienced; skilled; (of sleep etc) deep; profound
熟练 shu2lian4 practiced; proficient; skilled; skillful
熟人 shu2ren2 acquaintance; friend
熟睡 shu2shui4 asleep; sleeping soundly" 68
党 dang3 hun1/huai2/jia4/dang3/lei4 "党 dang3 party; association; club; society
党员 dang3yuan2 party member
党委 dang3wei3 party committee
党内 dang3nei4 within the party (esp. chinese communist party)
退党 tui4dang3 to withdraw from a political party" 69
仿 fang3 she2/fang3/zu2/bai3/nuo2 "仿佛 fang3fu2 to seem; as if; alike; similar
模仿 mo2fang3 to imitate; to copy; to emulate; to mimic; model
仿 fang3 to imitate; to copy; seemingly
相仿 xiang1fang3 similar
仿真 fang3zhen1 to emulate; to simulate; emulation; simulation" 70
享 xiang3 ci4/xiang3/gou3/fang3/ning4 "享受 xiang3shou4 to enjoy; to live it up; pleasure
分享 fen1xiang3 to share (let others have some of sth good)
共享 gong4xiang3 to share; to enjoy together
享有 xiang3you3 to enjoy (rights, privileges etc)
享 xiang3 to enjoy; to benefit; to have the use of" 71
响 xiang3 cong2/ai1/tu1/xiang3/long3 "影响 ying3xiang3 influence; effect; to influence; to affect (usually adversely); to disturb
响 xiang3 echo; sound; noise; to make a sound; to sound; to ring; loud; classifier for noises
响起 xiang3qi3 (of a sound) to come forth; (of a sound source) to ring out; to sound; to go off
音响 yin1xiang3 sound; acoustics; audio; hi-fi system; stereo sound system
声响 sheng1xiang3 sound; noise" 72
陪 pei2 pei2/kang4/po4/mei4/duo3 "陪 pei2 to accompany; to keep sb company; to assist
陪伴 pei2ban4 to accompany
陪同 pei2tong2 to accompany
陪读 pei2du2 to accompany one's child or spouse who is studying overseas; to help a child with their study, reading or practicing together
陪衬 pei2chen4 to serve as a foil; to set off; a foil; a contrast" 73
培 pei2 liu3/qu3/che4/hang2/pei2 "培养 pei2yang3 to cultivate; to breed; to foster; to nurture; to educate; to groom (for a position); education; fostering; culture (biology)
培训 pei2xun4 to cultivate; to train; to groom; training
培育 pei2yu4 to train; to breed
培 pei2 to bank up with earth; to cultivate (lit. or fig.); to train (people)
栽培 zai1pei2 to grow; to cultivate; to train; to educate; to patronize" 74
假 jia4 jia4/gao4/shu2/chuo4/xiang2 "假 jia3 fake; false; artificial; to borrow; if; suppose; to borrow
假如 jia3ru2 if
暑假 shu3jia4 summer vacation
假期 jia4qi1 vacation
假设 jia3she4 to suppose; to presume; to assume; supposing that ...; if; hypothesis; conjecture" 75
破 po4 hang2/pu1/po4/kan3/gang4 "破 po4 broken; damaged; worn out; lousy; rotten; to break, split or cleave; to get rid of; to destroy; to break with; to defeat; to capture (a city etc); to expose the truth of
破坏 po4huai4 destruction; damage; to wreck; to break; to destroy
突破 tu1po4 to break through; to make a breakthrough; to surmount (an obstacle); (sports) to break through the opponent's defense
破旧 po4jiu4 shabby
破产 po4chan3 to go bankrupt; to become impoverished; bankruptcy" 76
取 qu3 gua1/chu1/lüe4/qu3/nuo4 "取得 qu3de2 to acquire; to get; to obtain
取 qu3 to take; to get; to choose; to fetch
采取 cai3qu3 to adopt or carry out (measures, policies, course of action); to take
争取 zheng1qu3 to fight for; to strive for; to win over
取消 qu3xiao1 to cancel; cancellation" 77
挂 gua4 ju2/chun1/a1/she2/gua4 "挂 gua4 to hang or suspend (from a hook etc); to hang up (the phone); (of a line) to be dead; to be worried or concerned; to make a phone call (dialect); to register or record; classifier for sets or clusters of objects; (slang) to kill; to die; to be finished; to fail (an exam)
悬挂 xuan2gua4 to suspend; to hang; (vehicle) suspension
牵挂 qian1gua4 to worry about; to be concerned about
挂断 gua4duan4 to hang up (a phone)
挂钩 gua4gou1 to couple; to link; to hook together; (fig.) to link (marketing efforts with production etc); to peg (welfare payments to inflation etc); to tie (remuneration to performance etc); hook (on which to hang sth); latch hook; coupling" 78
春 chun1 mei3/cong2/chun1/du1/she1 "春 chun1 spring (season); gay; joyful; youthful; love; lust; life
青春 qing1chun1 youth; youthfulness
春天 chun1tian1 spring (season)
春节 chun1jie2 spring festival (chinese new year)
春秋 chun1qiu1 spring and autumn; four seasons; year; a person's age; annals (used in book titles)" 79
番 fan1 zou1/fan1/gang4/cang1/niu3 "番 fan1 foreign (non-chinese); barbarian; classifier for occurrences (of an event, action or speech utterance); classifier for iterations: times, -fold (as in twofold etc); classifier for situations: kind, sort
番茄 fan1qie2 tomato
番禺 pan1yu2 panyu county in guangdong province
轮番 lun2fan1 in turn; one after another
翻番 fan1fan1 to double; to increase by a certain number of times" 80
圈 quan1 quan1/song4/ke3/deng1/nuo2 "圈 quan1 circle; ring; classifier for loops, orbits, laps of race etc; to surround; to circle
圈子 quan1zi5 circle; ring; (social) circle
眼圈 yan3quan1 rim of the eye; eye socket
圈套 quan1tao4 trap; snare; trick
圆圈 yuan2quan1 circle" 81
奶 nai3 ge4/lei4/mao3/nai3/peng1 "奶奶 nai3nai5 (informal) grandma (paternal grandmother); (respectful) mistress of the house; (coll.) boobies; breasts
奶 nai3 breast; milk; to breastfeed; mother
牛奶 niu2nai3 cow's milk
奶粉 nai3fen3 powdered milk
酸奶 suan1nai3 yogurt" 82
统 tong3 hang2/du3/zan4/ke3/tong3 "系统 xi4tong3 system
传统 chuan2tong3 tradition; traditional; convention; conventional
统一 tong3yi1 to unify; to integrate; unified; integrated
总统 zong3tong3 president (of a country)
